subject,block,time,melID,trialID,prime,target,type,response,rt
xx,recognize,0.5123990359134041,2,44,3;2;1,3;1;2,2,2,1465.7366796745919
xx,recognize,10.128672385471873,2,6,3;2;1,3;2;1,1,1,1617.7101578214206
xx,recognize,19.863327436556574,1,7,1;2;3,1;2;3,1,1,1378.479017992504
xx,recognize,29.48287043668097,1,17,1;2;3,1;2;3,1,1,1903.4461154951714
