subject,block,time,melID,trialID,prime,target,type,response,rt
david_trial,invert,0.5081748589291237,1,7,1;2;3,3;2;1,1,1,1460.4027878376655
david_trial,invert,10.12491521370248,1,25,1;2;3,3;1;2,2,2,1304.4605256873183
david_trial,invert,19.735572469886392,1,13,1;2;3,3;2;1,1,1,1339.3516418291256
david_trial,invert,29.349054477672325,1,19,1;2;3,3;2;1,1,1,2221.0019881895278
david_trial,invert,39.6843177783594,2,38,3;2;1,3;2;1,2,2,1150.1257389900275
david_trial,invert,49.299057905591326,2,46,3;2;1,3;2;1,2,2,1577.015142655
david_trial,invert,58.98831517022336,1,15,1;2;3,3;2;1,1,1,1663.6889957881067
david_trial,invert,68.76471015118295,2,40,3;2;1,3;2;1,2,2,1597.0856119238306
david_trial,invert,78.476935206505,2,34,3;2;1,1;3;2,2,2,1255.4861300450284
david_trial,invert,88.08986838249257,1,9,1;2;3,3;2;1,1,1,1649.5254883775488
david_trial,invert,97.8520480725565,2,2,3;2;1,1;2;3,1,1,1942.4441358423792
david_trial,invert,107.91036974854069,1,45,1;2;3,1;2;3,2,2,1678.395500232
david_trial,invert,117.70030245921225,2,36,3;2;1,1;3;2,2,2,1295.2901114185806
david_trial,invert,127.31222476359108,1,3,1;2;3,3;2;1,1,1,1466.6459775762632
david_trial,invert,136.9251254837436,1,43,1;2;3,1;2;3,2,2,1717.8778406232595
david_trial,invert,146.7571614345943,2,28,3;2;1,1;3;2,2,2,1430.4938246496022
david_trial,invert,156.37319396046223,2,32,3;2;1,1;3;2,2,2,1286.4059648709372
david_trial,invert,165.9868214724993,2,16,3;2;1,1;2;3,1,1,1791.0803343984298
david_trial,invert,175.89239031024044,2,8,3;2;1,1;2;3,1,1,1438.6132533545606
david_trial,invert,185.50710527505726,1,29,1;2;3,3;1;2,2,2,1287.932118459139
david_trial,invert,195.12027694674907,1,31,1;2;3,3;1;2,2,2,1771.7275402101222
david_trial,invert,205.00357743524364,1,17,1;2;3,3;2;1,1,1,1511.738071916625
david_trial,invert,214.628296090581,1,39,1;2;3,1;2;3,2,2,1247.6402055763174
david_trial,invert,224.2409047082183,2,44,3;2;1,3;2;1,2,2,1320.9717933204956
david_trial,invert,242.77592965911026,2,24,3;2;1,1;2;3,1,0,2500.010210846085
david_trial,invert,253.38924100025906,2,6,3;2;1,1;2;3,1,1,1567.644158611074
david_trial,invert,263.0686652410368,2,14,3;2;1,1;2;3,1,1,1879.4903923408128
david_trial,invert,273.0608948037261,1,5,1;2;3,3;2;1,1,2,1958.7037796154618
david_trial,invert,283.1326046937902,2,42,3;2;1,3;2;1,2,2,1260.2520323125646
david_trial,invert,292.74972722513485,2,48,3;2;1,3;2;1,2,1,1398.0770100315567
david_trial,invert,302.36226801373414,1,37,1;2;3,1;2;3,2,2,946.9722717767581
david_trial,invert,311.97368050622754,2,18,3;2;1,1;2;3,1,1,1199.0990406193305
david_trial,invert,321.5857534202805,2,30,3;2;1,1;3;2,2,2,1321.6599299630616
david_trial,invert,331.199952738476,1,27,1;2;3,3;1;2,2,2,1274.7255111462437
david_trial,invert,340.8135922847141,2,26,3;2;1,1;3;2,2,2,1323.6072800355032
david_trial,invert,350.42983085042215,1,21,1;2;3,3;2;1,1,1,1450.633946340531
david_trial,invert,360.0467892792367,1,41,1;2;3,1;2;3,2,2,1397.9665143124294
david_trial,invert,369.6602825918526,2,22,3;2;1,1;2;3,1,1,2229.672072076937
david_trial,invert,380.0049073951377,1,11,1;2;3,3;2;1,1,1,2143.1090793048497
david_trial,invert,390.26170014601666,1,35,1;2;3,3;1;2,2,2,1549.01596828131
david_trial,invert,399.9242065095459,2,20,3;2;1,1;2;3,1,1,1199.086277076276
david_trial,invert,409.53729649464367,2,4,3;2;1,1;2;3,1,1,1352.3277761996724
david_trial,invert,419.1534767127596,1,47,1;2;3,1;2;3,2,2,1320.52397573716
david_trial,invert,428.7680348685244,1,33,1;2;3,3;1;2,2,2,1298.5444469959475
david_trial,invert,438.3804534919036,1,23,1;2;3,3;2;1,1,2,2079.0015126694925
david_trial,invert,448.57336914903135,2,12,3;2;1,1;2;3,1,1,1845.4606321756728
david_trial,invert,458.53285843276535,1,1,1;2;3,3;2;1,1,1,1319.5849445764907
david_trial,invert,468.14599582523806,2,10,3;2;1,1;2;3,1,1,1567.4928196240216
