subject,block,time,melID,trialID,type,prime,target,response,rt
pilot4,invert,0.5120640977656876,2,2,1,3;2;1,1;2;3,1,2262.996383178688
pilot4,invert,11.53166780079846,1,29,2,1;2;3,3;1;2,2,1932.8674276657694
pilot4,invert,22.549946283728787,1,27,2,1;2;3,3;1;2,2,1698.1714588291652
pilot4,invert,33.56830353593614,1,15,1,1;2;3,3;2;1,1,1951.3771130041278
pilot4,invert,44.588876173969766,1,23,1,1;2;3,3;2;1,0,2500.0127635394165
pilot4,invert,55.61052459606799,2,12,1,3;2;1,1;2;3,0,2500.0342792227457
pilot4,invert,66.62859302760626,2,10,1,3;2;1,1;2;3,0,2500.0069287780207
pilot4,invert,77.64798923194758,2,16,1,3;2;1,1;2;3,1,2383.347810835403
pilot4,invert,88.67054495938646,2,36,2,3;2;1,1;3;2,2,1770.3988715584273
pilot4,invert,99.68857145357833,1,25,2,1;2;3,3;1;2,2,1536.9314845920599
pilot4,invert,110.70458969595711,1,3,1,1;2;3,3;2;1,1,1607.6517056098965
pilot4,invert,121.72256841804119,2,28,2,3;2;1,1;3;2,2,1933.002721187222
pilot4,invert,132.74035751039264,2,26,2,3;2;1,1;3;2,2,1660.145227200701
pilot4,invert,143.75672510909135,1,47,2,1;2;3,1;2;3,2,2371.1881688541325
pilot4,invert,154.7741404120643,2,32,2,3;2;1,1;3;2,2,1502.06003531639
pilot4,invert,165.79523854326544,1,41,2,1;2;3,1;2;3,2,1964.1756613164034
pilot4,invert,176.81233439307107,1,19,1,1;2;3,3;2;1,1,1547.030361907673
pilot4,invert,187.83121422106342,2,20,1,3;2;1,1;2;3,1,1501.125379534642
pilot4,invert,198.84816055511692,1,9,1,1;2;3,3;2;1,1,2295.7224637575564
pilot4,invert,209.86689633744754,2,42,2,3;2;1,3;2;1,2,2452.5838145200396
pilot4,invert,220.88459973174758,1,33,2,1;2;3,3;1;2,2,1501.4174822536006
pilot4,invert,231.90037546687017,2,30,2,3;2;1,1;3;2,2,2391.23968979402
pilot4,invert,242.9149135033149,2,24,1,3;2;1,1;2;3,0,2500.0054700904
pilot4,invert,253.93235579205793,2,18,1,3;2;1,1;2;3,1,1941.371227188938
pilot4,invert,264.9474787632935,1,17,1,1;2;3,3;2;1,1,1501.1421544695622
pilot4,invert,275.9626655522261,1,45,2,1;2;3,1;2;3,2,1918.8796821217693
pilot4,invert,286.97874360090645,1,43,2,1;2;3,1;2;3,2,1693.9718895773694
pilot4,invert,297.9979910188449,2,38,2,3;2;1,3;2;1,2,1528.3952292083995
pilot4,invert,309.0175261634322,2,44,2,3;2;1,3;2;1,2,1502.3349984294327
pilot4,invert,320.0395439988388,2,40,2,3;2;1,3;2;1,2,1503.5996828810312
pilot4,invert,331.0571168403585,2,14,1,3;2;1,1;2;3,1,1500.700535994838
pilot4,invert,342.0755521324936,1,11,1,1;2;3,3;2;1,1,2068.805325387075
pilot4,invert,353.0927592074331,1,1,1,1;2;3,3;2;1,1,2385.319960063498
pilot4,invert,364.11121893263044,2,8,1,3;2;1,1;2;3,1,1574.652849954873
pilot4,invert,375.1325431608202,1,31,2,1;2;3,3;1;2,2,1579.129935023957
pilot4,invert,386.1497684693895,1,21,1,1;2;3,3;2;1,2,1961.8085717011127
pilot4,invert,397.1672454020263,2,6,1,3;2;1,1;2;3,1,1560.8324891181837
pilot4,invert,408.1858112469381,2,22,1,3;2;1,1;2;3,2,2453.606721061078
pilot4,invert,419.204265137374,1,39,2,1;2;3,1;2;3,2,1685.6672012763738
pilot4,invert,430.2202305022329,1,13,1,1;2;3,3;2;1,0,2500.0134928850457
pilot4,invert,441.23849366891955,2,46,2,3;2;1,3;2;1,2,1769.607167421782
pilot4,invert,452.25490429897764,1,35,2,1;2;3,3;1;2,2,1502.4939956674643
pilot4,invert,463.27088023934266,2,4,1,3;2;1,1;2;3,1,1667.1903364695027
pilot4,invert,474.28728175258584,1,37,2,1;2;3,1;2;3,0,2500.0091168149083
pilot4,invert,485.30532648040753,2,48,2,3;2;1,3;2;1,2,2246.0511431381747
pilot4,invert,496.3234696698164,1,7,1,1;2;3,3;2;1,1,1500.1597265836608
pilot4,invert,507.3387301226103,2,34,2,3;2;1,1;3;2,0,2500.009481489542
pilot4,invert,518.3562902005906,1,5,1,1;2;3,3;2;1,1,1586.2064061329875
