subject,block,time,melID,trialID,type,prime,target,response,rt
1,invert,6.698913347907364,2,17,1,3;2;1,1;2;3,1,1664.414933504304
1,invert,17.71593627560651,1,7,1,1;2;3,3;2;1,1,1631.5838032751344
1,invert,28.73457360995235,3,36,2,2;3;1,2;1;3,0,2500.0098461459856
1,invert,39.75317155959783,2,32,2,3;2;1,3;1;2,2,1650.416237564059
1,invert,50.77135852299398,3,27,2,2;3;1,2;1;3,2,1823.169050650904
1,invert,61.790341567160795,1,13,1,1;2;3,3;2;1,1,1571.6764447570313
1,invert,72.81232003396144,2,23,1,3;2;1,1;2;3,1,1501.4225887134671
