subject,block,time,melID,trialID,prime,target,type,response,rt
rr,invert,0.5125808387965662,1,33,1;2;3,3;1;2,2,2,1682.3898889415432
rr,invert,10.413355257449439,2,2,3;2;1,1;2;3,1,1,1597.235927838483
rr,invert,20.230458473641193,1,3,1;2;3,3;2;1,1,1,1547.4603108596057
