subject,block,time,melID,trialID,type,prime,target,response,rt
pilot2,invert,0.5110029006063996,1,7,1,1;2;3,3;2;1,1,1944.828687766858
pilot2,invert,11.529248563008878,2,20,1,3;2;1,1;2;3,1,2118.462059104786
pilot2,invert,22.54919287021403,1,11,1,1;2;3,3;2;1,1,1947.956484353199
pilot2,invert,33.566948777362995,1,23,1,1;2;3,3;2;1,1,1875.3724218549905
pilot2,invert,44.58755314190785,1,15,1,1;2;3,3;2;1,1,2228.951281933405
pilot2,invert,55.60763602468796,2,6,1,3;2;1,1;2;3,1,2111.4235139393713
pilot2,invert,66.62696476460769,2,44,2,3;2;1,3;2;1,2,2310.8013096134528
pilot2,invert,77.64613924803052,1,39,2,1;2;3,1;2;3,1,1501.6650949291943
pilot2,invert,88.66631001689893,1,47,2,1;2;3,1;2;3,2,2237.9255090636434
pilot2,invert,99.68890658766395,1,41,2,1;2;3,1;2;3,2,2206.4517140679527
pilot2,invert,110.70876665550895,1,21,1,1;2;3,3;2;1,1,1738.7996292018215
pilot2,invert,121.72735036937593,2,46,2,3;2;1,3;2;1,2,1936.011634512397
pilot2,invert,132.74566386087463,2,38,2,3;2;1,3;2;1,2,1743.531985062873
pilot2,invert,143.76201359061815,1,5,1,1;2;3,3;2;1,1,1718.0027175418218
pilot2,invert,154.77823568496024,1,33,2,1;2;3,3;1;2,2,2052.0657606721215
pilot2,invert,165.796823774901,1,37,2,1;2;3,1;2;3,2,1932.0403502933914
pilot2,invert,176.81314870690767,1,17,1,1;2;3,3;2;1,1,2067.200401430455
pilot2,invert,187.8299732403284,1,45,2,1;2;3,1;2;3,2,1688.853345469397
pilot2,invert,198.85049628289198,1,31,2,1;2;3,3;1;2,2,1741.2706504983362
pilot2,invert,209.86754983068386,1,43,2,1;2;3,1;2;3,2,1853.9500967490312
pilot2,invert,220.88421135546741,1,9,1,1;2;3,3;2;1,1,1974.4174902771192
pilot2,invert,231.89978177993908,2,12,1,3;2;1,1;2;3,1,1686.6011277124926
pilot2,invert,242.915390495029,2,22,1,3;2;1,1;2;3,1,1580.8643177369959
pilot2,invert,253.93249181492502,2,2,1,3;2;1,1;2;3,1,1893.5134232306154
pilot2,invert,264.94870953319696,1,25,2,1;2;3,3;1;2,2,1802.5068321403523
pilot2,invert,275.967270272693,2,24,1,3;2;1,1;2;3,1,1622.3377991118468
pilot2,invert,286.98687689310464,2,10,1,3;2;1,1;2;3,1,1775.1691533703706
pilot2,invert,298.0034319335027,2,40,2,3;2;1,3;2;1,2,1622.315918757522
pilot2,invert,309.0194319422517,2,34,2,3;2;1,1;3;2,2,1820.8801299369952
pilot2,invert,320.0377428810425,1,27,2,1;2;3,3;1;2,2,1562.8454816724116
pilot2,invert,331.05349491245215,2,48,2,3;2;1,3;2;1,2,1502.3652662493987
pilot2,invert,342.0680365956214,2,16,1,3;2;1,1;2;3,1,1508.5234918442438
pilot2,invert,353.08410880954034,2,36,2,3;2;1,1;3;2,2,1699.6203029266326
pilot2,invert,364.10172322373546,2,32,2,3;2;1,1;3;2,2,1729.5380400864815
pilot2,invert,375.11986969519785,1,29,2,1;2;3,3;1;2,2,1856.7861552801332
pilot2,invert,386.1362325531518,2,8,1,3;2;1,1;2;3,1,2231.983898978797
pilot2,invert,397.15400961130945,1,1,1,1;2;3,3;2;1,1,1734.2733133336878
pilot2,invert,408.1709183840903,2,28,2,3;2;1,1;3;2,2,2471.1598702633637
pilot2,invert,419.1864705749358,1,3,1,1;2;3,3;2;1,1,1862.335742360301
pilot2,invert,430.2036740031508,2,30,2,3;2;1,1;3;2,2,1773.743283640215
pilot2,invert,441.2197257954067,2,4,1,3;2;1,1;2;3,1,1531.2604615428427
pilot2,invert,452.2370849388026,1,13,1,1;2;3,3;2;1,1,1770.1899141793547
pilot2,invert,463.2542340308064,1,19,1,1;2;3,3;2;1,1,1912.430812495586
pilot2,invert,474.2735813690233,2,14,1,3;2;1,1;2;3,1,1599.0213647091878
pilot2,invert,485.29011781111694,2,26,2,3;2;1,1;3;2,2,2429.7954259818653
pilot2,invert,496.3074269943754,2,42,2,3;2;1,3;2;1,2,1501.1552826836123
pilot2,invert,507.32211491124326,1,35,2,1;2;3,3;1;2,2,1822.992313431314
pilot2,invert,518.3389157409438,2,18,1,3;2;1,1;2;3,1,1503.0876826021995
